           Lore1	           Lore2	          Lore10	         Lore100	
        -1.66631	        -1.13268	       -0.681333	         4.48018	
        -2.48572	        -2.02618	       -0.734081	       -0.061146	
       -0.695022	        -0.24572	       -0.303301	         27.3861	
        -3.49778	        -1.03865	          7.4375	         8.47955	
         3.14019	         1.13944	       -0.228574	        -3.37558	
       -0.151677	        -1.18992	        0.166512	        0.231128	
        -1.88433	        -1.90324	        -1.00751	        -1.55364	
        -1.11376	       -0.627049	        -2.11988	         21.1018	
        0.421445	        0.590075	        0.052636	        -9.36598	
        -1.36024	        -1.18801	          2.6807	       -0.573896	
        -7.42114	          -5.491	         6.36274	        0.805972	
         -1.7884	       -0.137003	       -0.415254	         4.96725	
        0.215304	       -0.354485	       -0.387646	       -0.636742	
         1.12903	        0.745935	        0.976282	         7.45595	
        -1.29271	       -0.599847	        0.971185	        -3.29698	
        -2.34229	        -1.97901	        0.358586	        0.622952	
       -0.374333	         3.46614	         1.17332	        -0.29871	
         1.15339	        0.909211	        -1.13354	       -0.399974	
       -0.540208	        0.553213	          0.3045	        -1.83682	
        -3.66587	        -27.6051	        -5.95658	        -1.13762	
         2.28417	         2.96863	         7.03377	         1.75499	
       -0.187104	        -1.63184	       -0.799902	       0.0943822	
       -0.466987	         1.32106	        0.315538	        -2.93182	
       0.0700344	         -1.7028	       -0.964824	        -1.92632	
         4.91027	         2.46475	        0.566784	        -1.75096	
        -1.41561	        -1.56586	       -0.750163	       -0.377489	
        -0.37666	       -0.502538	         2.02005	        0.988646	
        -1.26376	        -1.72645	         -3.2839	         1.87961	
         14.5968	         8.33646	        -2.68144	         0.11996	
         3.49067	         11.3916	         3.08997	         6.15938	
         2.90597	          2.6257	         1.68803	         0.12787	
        0.720917	        0.285845	        -1.46864	       -0.297948	
      -0.0696921	       -0.817864	       -0.223232	        -6.51781	
        -2.16988	         -3.0312	       -0.969004	        0.117964	
        -1.61417	         -1.7674	         2.21156	        0.191726	
          -4.655	         -7.1454	       -0.899405	         1.18334	
        0.457271	        0.122353	         1.70039	         3.09842	
         1.67509	          1.0985	       -0.703822	        0.713711	
       -0.483601	        0.571196	       -0.201526	        -3.22099	
        0.757652	        0.701088	        0.897868	         3.03365	
         18.6417	         9.55333	         4.07978	       -0.803234	
         2.05565	       -0.716226	          1.3413	        -10.8365	
        0.141553	         2.03744	        -2.04296	       -0.180561	
        -2.69545	        -1.45747	       -0.398169	        -2.03255	
        0.126122	          8.7748	        -12.2989	        -3.32572	
       -0.780646	        0.257773	         0.84951	         1.40035	
       -0.847072	         1.17876	       -0.194731	        -9.39985	
           0.221	        0.867049	         1.50643	         1.14766	
      -0.0772909	       -0.521103	        0.241948	       -0.431184	
        0.558882	        0.595265	         2.35833	         1.82915	
        0.231051	       -0.262802	       0.0145625	        0.552962	
       -0.211146	      -0.0456214	        -1.06007	        -9.67723	
         1.14511	        0.306901	        -2.62778	        -4.70987	
       -0.921335	       -0.524561	       -0.142645	        -6.76441	
        -2.49167	       -0.897652	        0.426966	         26.9099	
        -2.69927	         1.17896	        0.571045	         5.69557	
       -0.266483	       0.0615975	        -23.2478	        -5.17082	
        -17.2723	         -11.896	        -2.72414	       -0.984484	
        0.382009	        0.228617	        -1.39377	        0.956511	
       -0.399137	       -0.251763	         8.09161	        0.188306	
        -1.76257	         3.15261	         1.54456	       -0.243796	
       -0.235025	       -0.900051	       -0.345415	         5.21726	
         1.85812	         2.07266	         0.56029	       -0.414781	
          1.7931	         1.14641	        0.377686	         1.87099	
          1.1445	          1.4486	       -0.780268	        0.737458	
         2.36137	         8.22954	         1.14036	       0.0551374	
       -0.921905	       -0.652497	          1.5652	        0.815704	
         33.7022	         16.9015	         3.75216	        0.484729	
         1.20906	        0.693794	       -0.295682	         1.22465	
         1.14473	        0.528763	       -0.172842	        -1.77021	
       -0.384859	       -0.198132	         5.60696	         1.23257	
         1.17933	       -0.122993	      0.00463603	       -0.387467	
        0.763759	        0.643856	       -0.817557	        -1.41708	
        0.107282	        -1.03115	        0.174476	       -0.123366	
         4.34776	          1.5877	         2.84167	         2.59653	
         1.24906	        0.232376	        0.320227	        0.795555	
        0.566746	        0.965372	         4.51998	        0.552166	
        -2.70967	        -2.20084	        -1.90085	       -0.991415	
        0.955833	     -0.00247962	        0.222394	        0.697151	
         1.59629	         1.18158	       0.0457138	         8.78481	
         13.9884	         7.72312	         1.09786	        0.683561	
        0.531075	        0.565904	        0.481484	        0.509257	
       -0.441657	        0.426501	         3.16762	         3.42834	
       -0.631749	        -1.12622	       -0.136966	       -0.194318	
         0.74178	       0.0667058	        0.438771	       -0.998935	
         3.02057	          1.1197	          1.1975	       0.0105496	
        0.306755	        0.356168	         1.48794	         1.17592	
        0.546111	        0.423096	         2.66343	        -3.82397	
         1.04045	       -0.383351	         -1.5311	         3.37658	
        0.782509	         1.38845	        0.379085	       -0.801522	
        -2.65654	        -1.28201	         1.31045	       -0.349966	
           2.306	         1.41632	        0.424705	        -6.73328	
         1.10647	        0.157613	       -0.783979	        -2.41741	
        0.297408	       -0.835261	         6.38779	        0.504773	
        -12.8831	        -23.4694	        -4.42011	         1.34577	
        -3.73751	        -6.84045	        -0.30463	       -0.130595	
        -1.45035	        -11.1485	        -1.94563	        0.903401	
         1.04725	       -0.891317	       -0.342322	        -2.14279	
         1.22991	        0.565052	         25.7631	         2.04452	
      -0.0125493	        0.693421	         7.02689	          1.8185	
       -0.509848	         2.59966	          0.3453	        0.533671	
       -0.678561	        -3.71401	       -0.585062	        0.401024	
         1.03029	         -3.6236	        0.995284	       -0.715435	
       -0.878222	       -0.617475	         10.9854	       -0.982519	
        -10.2363	        -5.10318	       -0.731517	        -1.95518	
        -1.38617	        0.151427	        -4.55483	         3.07429	
       -0.722082	        -1.05559	         8.99427	        0.701056	
         2.06158	         1.06196	       -0.243657	       -0.178109	
        0.634984	        -37.8725	        -17.4631	        0.417249	
       -0.378045	         0.75373	          1.5313	       0.0334127	
        -1.73676	       -0.995574	         3.06077	        0.438523	
       -0.481954	       -0.730917	         7.79025	        -7.29027	
       0.0691391	        -0.83352	        -1.34997	         13.8267	
         1.55092	         3.92763	         1.24779	        0.187809	
       -0.165052	       -0.759181	        0.224472	       -0.251344	
        -2.06203	       -0.728622	        0.429138	         16.1457	
        0.436893	        -1.22499	       -0.600117	         2.01963	
        -4.80159	        -2.31793	       -0.524333	        -1.65728	
        0.290057	        0.101365	       -0.593111	         1.35096	
        0.187401	        0.880754	        -1.33141	        0.570572	
       -0.703549	       -0.215877	       -0.734999	       -0.442925	
       -0.411542	       -0.142104	       0.0727517	        0.626104	
        0.157392	        0.288642	        0.227617	      0.00140699	
        0.949132	           1.265	      0.00647874	        -3.71334	
         5.01668	          2.3799	        0.610542	        0.741622	
        0.627484	        -0.58035	        0.164906	        -1.54117	
        0.586513	         21.4203	         3.73541	         2.80031	
        -40.1625	        -20.1385	        -3.88482	        -1.49967	
        -1.51732	        0.018115	       -0.442988	         -1.9467	
         1.05724	        0.378644	        0.283431	         1.03833	
         2.66297	         1.59983	        -3.57037	       -0.447128	
       -0.420112	       -0.241819	         2.03865	         1.05792	
         6.87817	         3.31545	        -7.96057	       -0.753097	
        -1.06838	        0.359662	       -0.278783	         1.74813	
        -2.36073	        -2.23442	       0.0360639	        -1.52326	
       -0.106969	       -0.302849	        0.387901	        -2.27876	
          0.2827	       -0.354902	        -7.43866	         25.1115	
         1.58394	         239.238	         47.4705	         4.51001	
