           unif1	           unif2	          unif10	         unif100	
        0.433466	        0.443347	        0.429196	        0.485993	
         0.15875	        0.147285	        0.505839	        0.465172	
        0.431802	        0.711941	         0.56058	         0.52267	
        0.705422	        0.777934	        0.550295	        0.479314	
        0.388645	        0.197573	        0.286107	        0.450394	
        0.157449	        0.441855	        0.614379	        0.510664	
        0.967792	        0.487297	        0.413594	        0.537933	
       0.0217274	        0.380314	        0.478964	        0.541016	
        0.442603	        0.613285	        0.560828	        0.522542	
       0.0716049	        0.483014	        0.507335	         0.48069	
     0.000127856	       0.0636391	        0.459057	        0.474471	
        0.312633	        0.619878	        0.574946	        0.529968	
        0.964012	        0.678921	        0.583431	        0.526936	
        0.411887	        0.581075	        0.548787	        0.519133	
        0.231267	        0.476403	        0.445072	        0.444675	
        0.780928	        0.499194	        0.513702	        0.442307	
        0.276153	        0.472329	        0.338619	        0.480422	
        0.383703	        0.511938	        0.561572	        0.493053	
         0.65183	        0.398502	        0.431936	        0.527962	
        0.501495	        0.591779	        0.500321	        0.499397	
        0.645349	        0.526847	        0.634702	        0.491731	
       0.0630596	       0.0951823	        0.458002	        0.448366	
        0.672548	        0.406176	        0.713892	        0.561979	
        0.675224	        0.648334	        0.504752	        0.521569	
        0.239992	          0.5112	        0.503358	        0.495908	
        0.587534	         0.76996	        0.630014	        0.534186	
        0.306013	        0.484994	         0.52115	        0.498634	
        0.733033	        0.844537	        0.590043	        0.563278	
        0.939148	        0.526987	        0.630748	        0.498732	
        0.987932	        0.888051	        0.576555	        0.515417	
        0.419747	        0.677032	        0.600165	        0.485948	
        0.301299	        0.353533	        0.386673	        0.482895	
         0.38848	        0.653176	         0.52619	        0.555303	
        0.281865	        0.545364	         0.47252	        0.499052	
        0.875567	        0.829573	        0.681395	        0.509959	
         0.61912	        0.691643	        0.596681	        0.517432	
       0.0423282	        0.198593	        0.515073	        0.504222	
        0.717077	        0.477978	        0.569205	        0.447466	
        0.395248	        0.286419	        0.295246	        0.440256	
        0.989463	        0.764517	        0.461491	        0.459345	
        0.857971	        0.787164	        0.423982	        0.515353	
        0.646454	        0.600667	        0.505248	        0.490954	
        0.590846	        0.469302	        0.492755	        0.497446	
        0.416353	        0.586406	        0.550477	        0.497758	
        0.616254	        0.753979	        0.565681	        0.477508	
        0.338633	        0.252645	        0.487132	        0.484685	
        0.892858	        0.814635	        0.653496	        0.501569	
        0.988613	        0.704681	        0.670833	        0.532225	
        0.858079	        0.761819	        0.418242	        0.506201	
        0.322173	        0.568649	        0.501362	        0.468862	
        0.504876	        0.426519	        0.585856	        0.478849	
        0.670819	        0.476321	        0.504022	        0.529602	
        0.506132	        0.477546	        0.546172	        0.555697	
        0.715244	         0.38881	        0.321562	         0.54546	
        0.195162	        0.328826	         0.49241	        0.513427	
         0.90129	        0.647388	         0.47499	        0.533346	
        0.274376	        0.526804	        0.483072	        0.520304	
        0.838336	          0.8772	        0.492356	        0.494722	
        0.170372	        0.376384	        0.614779	        0.484967	
        0.316172	        0.409273	        0.585709	        0.533276	
         0.87412	        0.756365	         0.46749	        0.444432	
        0.520019	         0.49941	        0.470652	        0.517441	
         0.71256	        0.528464	        0.398776	        0.517977	
        0.652716	         0.56871	        0.516913	        0.549684	
        0.256127	        0.589698	        0.410054	        0.488189	
        0.504418	        0.520574	        0.490677	         0.49659	
        0.226901	        0.388719	        0.523483	        0.491014	
        0.662233	        0.588552	        0.437046	        0.489711	
        0.165645	         0.50799	        0.515356	        0.505076	
        0.716708	        0.377397	        0.342068	        0.449521	
        0.154809	         0.54741	         0.39034	        0.461764	
      0.00619414	       0.0425199	        0.465186	        0.490865	
         0.14506	        0.502012	        0.562873	         0.51182	
        0.646203	           0.645	        0.504727	        0.528834	
        0.447103	        0.478542	        0.524555	        0.496593	
        0.533547	        0.583385	        0.518679	        0.525029	
        0.842084	        0.827338	        0.574599	        0.570029	
        0.415901	        0.699778	        0.607855	        0.488986	
        0.337668	        0.481962	        0.536758	        0.561051	
       0.0532785	       0.0473552	        0.333512	        0.508439	
        0.646129	        0.695151	        0.601912	        0.488794	
        0.216853	         0.25449	        0.555232	        0.483531	
        0.663877	        0.635316	        0.544652	        0.522844	
        0.327161	        0.598997	        0.467245	        0.535022	
        0.889158	        0.813158	        0.620278	        0.461539	
        0.533229	        0.736954	         0.50983	        0.524732	
        0.381536	        0.431072	        0.460394	        0.543978	
        0.210642	        0.245487	        0.265282	        0.491909	
        0.248636	        0.157133	        0.528998	        0.525487	
        0.151212	        0.368096	        0.527314	        0.507576	
        0.936042	        0.498916	        0.489024	        0.468398	
        0.956068	        0.594934	        0.469925	        0.460353	
        0.749046	        0.735743	        0.446641	        0.445531	
        0.357167	         0.48161	        0.582854	        0.501564	
        0.275777	        0.614233	        0.616836	        0.501124	
       0.0465706	        0.473153	        0.450297	            0.47	
        0.575963	        0.673238	        0.534847	        0.474691	
